Contig	Pos	SNP	Allele1	Allele2	ChrPos	JekyllIs_MAF	D2Gen5_106	D2Gen5_1153	D2Gen5_1155	D2Gen5_1157	D2Gen5_1158	D2Gen5_1161	D2Gen5_1162	D2Gen5_1165	D2Gen5_1437	D2Gen5_1522	D2Gen5_1523	D2Gen5_1524	D2Gen5_1525	D2Gen5_1527	D2Gen5_1528	D2Gen5_209	D2Gen5_212	D2Gen5_213	D2Gen5_505	D2Gen5_506	D2Gen5_507	D2Gen5_508	D2Gen5_512	D2Gen5_513	D2Gen5_514	D2Gen5_515	D2Gen5_516	D2Gen5_518	D2Gen5_519	D2Gen5_520	D2Gen5_521	D2Gen5_522	D2Gen5_523	D2Gen5_524	D2Gen5_525	D2Gen5_526	D2Gen5_527	D2Gen5_529	D2Gen5_530	D2Gen5_532	D2Gen5_534	D2Gen5_537	D2Gen5_540	D2Gen5_541	D2Gen5_545	D2Gen5_547	D2Gen5_548	D2Gen5_549	D2Gen5_550	D2Gen5_551
CLC_WS40_contig_6257_p1_consensus	3032	CLC_WS40_contig_6257_p1_consensus_3032	3	1	8889183	0.999999	NA	1	NA	0.199997	NA	0.200015	0.199997	NA	NA	0.333508	NA	0.058822	1.800003	0.199997	0.111109	1.024592	NA	1.01501	NA	0.111109	0.333553	0.199997	0.997471	1.666492	0.333508	0.199997	NA	0.998633	0.889915	NA	NA	NA	1	0.376421	0.333508	0.201435	NA	0.333508	0.333508	NA	1.004706	NA	0.33509	0.333888	0.333888	0.333508	0.333508	NA	0.199997	0.199997
CLC_WS40_contig_6257_p1_consensus	3879	CLC_WS40_contig_6257_p1_consensus_3879	2	0	8890030	0.950274	1.800003	1.001264	NA	0.333508	0.999998	NA	0.199997	1.109461	NA	0.333508	NA	0.333508	1.001265	0.200093	0.199997	1.666492	1.941178	NA	0.333553	0.333508	0.360781	NA	NA	1.666492	0.111109	NA	0.999045	1.66491	NA	NA	1.666492	0.199997	0.199997	0.199997	NA	NA	NA	0.333773	0.333508	0.333508	0.360781	0.199997	NA	NA	0.333508	1.666492	NA	1.800003	1.001265	0.334213
CLC_WS40_contig_6257_p1_consensus	3936	CLC_WS40_contig_6257_p1_consensus_3936	3	0	8890087	0.999994	1.888891	1.001264	NA	NA	0.333508	0.333508	0.333508	0.998633	NA	0.199997	NA	0.333888	1.666492	NA	0.333508	1.666492	NA	NA	0.333508	0.333553	0.333508	NA	1.666492	1.799988	0.333508	0.333508	0.333508	1.666447	0.33361	NA	1.800003	0.199997	0.111109	0.199997	NA	0.333553	NA	0.199997	NA	0.200042	NA	0.333508	NA	NA	NA	NA	NA	1.800001	1.666492	0.199997
CLC_WS40_contig_6257_p1_consensus	4107	CLC_WS40_contig_6257_p1_consensus_4107	1	3	8890258	0.977262	1.666492	NA	NA	NA	1.666492	NA	NA	NA	1.800003	NA	NA	NA	0.333508	0.200015	0.333508	0.333508	1.800003	0.333508	NA	NA	0.199997	0.199997	1	1.799992	0.333508	0.199997	0.968958	NA	1	0.030302	NA	0.199997	1.666492	NA	NA	0.199997	NA	0.333508	0.333508	0.200015	1.800003	NA	0.199997	NA	NA	NA	NA	NA	NA	NA
CLC_WS40_contig_6257_p1_consensus	4304	CLC_WS40_contig_6257_p1_consensus_4304	3	2	8890455	0.96623	1.800003	0.33473	NA	NA	NA	NA	1.000629	0.199997	0.333508	0.333508	0.333508	NA	NA	NA	NA	1.666492	1.666447	0.333553	0.333508	0.333888	NA	0.998633	0.333553	1.666492	0.387218	NA	1.002529	NA	1.010038	0.199997	0.998735	0.111109	1.666492	NA	0.333683	0.199997	NA	0.111109	NA	0.333508	1.888891	NA	0.333508	0.199997	1.612782	NA	NA	NA	NA	NA
CLC_WS40_contig_6257_p1_consensus	4989	CLC_WS40_contig_6257_p1_consensus_4989	0	2	8891140	0.999993	1.800003	0.33361	NA	0.333508	1.66639	NA	0.333508	NA	NA	0.199997	NA	0.199997	0.33473	NA	0.333773	NA	1.666492	0.333508	NA	0.333508	0.333508	NA	0.333508	1.666492	0.333508	NA	1.666492	1	0.333508	0.199997	0.333508	NA	1.800003	NA	NA	0.199997	NA	0.199997	0.333508	NA	NA	0.334213	NA	0.058822	0.99963	NA	1.666492	1.941178	NA	0.333508
CLC_WS40_contig_6257_p1_consensus	5058	CLC_WS40_contig_6257_p1_consensus_5058	1	3	8891209	0.999997	NA	0.333508	NA	0.33473	1.104762	0.333888	1.888891	NA	0.333508	0.199997	NA	0.200015	1.666227	0.334031	0.333508	NA	1.800003	NA	1.666492	0.333508	0.111109	NA	0.199997	1.800003	0.333888	NA	1.666492	1.666112	1	0.333508	0.333683	0.333508	0.99963	0.333508	NA	0.333773	NA	0.199997	0.199997	NA	NA	0.199997	NA	0.111109	1.662257	NA	NA	1.799994	1.666492	0.333888
CLC_WS40_contig_6257_p1_consensus	5214	CLC_WS40_contig_6257_p1_consensus_5214	2	0	8891365	0.769134	1.996109	NA	NA	NA	0.199997	0.058822	1.666492	NA	NA	NA	NA	0.111109	1.799992	0.333508	0.111118	NA	NA	1.109719	1.666492	NA	NA	1.66639	0.33361	1.666317	0.333508	0.33509	1.666492	0.333508	1.666492	0.336838	0.333508	0.20001	NA	0.199997	NA	0.33361	NA	0.33361	0.111109	0.333508	0.334213	1.800003	0.333508	0.058822	1.666447	NA	NA	NA	1.666492	0.333508
CLC_WS40_contig_6257_p1_consensus	5246	CLC_WS40_contig_6257_p1_consensus_5246	2	3	8891397	0.999996	1.969698	0.33361	NA	NA	0.199999	0.058822	0.333888	1.800001	NA	0.333508	NA	0.058822	1.800003	0.199997	0.030302	NA	NA	0.367743	1.800003	0.333508	0.333888	1.666492	0.333553	1.666447	0.199997	0.376421	1.666317	0.333508	NA	0.335545	0.333508	0.333508	NA	0.333508	1.649242	0.200003	NA	0.333508	0.111109	0.333508	NA	0.993094	NA	0.058822	0.999045	NA	NA	1.66639	0.333508	0.333508
CLC_WS40_contig_6257_p1_consensus	5255	CLC_WS40_contig_6257_p1_consensus_5255	3	2	8891406	0.999996	1.969698	0.333508	NA	NA	0.199997	0.058822	0.333683	1.800003	NA	0.333773	NA	0.058822	1.799994	0.199997	0.015384	NA	NA	0.342112	1.800003	0.333683	0.199999	1.134382	0.33509	1.666492	0.199997	0.347203	1.632257	0.333508	NA	0.335545	0.333508	0.33473	NA	0.333508	1.666492	0.199997	NA	0.333508	0.111109	0.33473	NA	0.333773	1.666112	0.111109	0.999371	NA	NA	1.666492	1	0.333553
CLC_WS40_contig_6257_p1_consensus	5269	CLC_WS40_contig_6257_p1_consensus_5269	2	1	8891420	0.999997	1.941178	0.333508	NA	NA	0.200001	0.33361	0.333553	1.800003	NA	0.333508	NA	0.058822	1.800003	0.199997	0.030302	NA	1.666492	1.666492	1.800003	0.333508	0.199997	0.999836	0.333508	1.666317	0.199997	NA	1.665787	0.333508	NA	NA	NA	0.342112	0.333508	0.333508	1.666492	0.199999	NA	0.333508	0.199999	0.333508	0.333888	0.376421	1.623577	0.111109	1	NA	0.33473	1.666492	0.333888	NA
comp66061_c0_seq1	110	comp66061_c0_seq1_110	0	1	9000140	0.979812	1.888891	0.996819	0.376421	0.199997	NA	NA	1.666492	NA	0.333508	NA	0.333508	0.333508	1.666492	NA	NA	1.001266	1.888891	NA	1.666492	0.058822	0.199997	NA	1.800003	1.941178	0.333508	0.199997	0.333508	1.001265	0.199997	0.333508	0.199997	NA	0.199997	NA	1.666112	0.111109	0.333508	0.058822	NA	NA	NA	1.666492	0.333508	NA	0.333508	NA	NA	NA	0.367743	NA
comp66061_c0_seq1	139	comp66061_c0_seq1_139	3	1	9000169	0.978926	1.888891	0.998735	NA	0.199997	NA	NA	NA	NA	0.334213	NA	0.333508	0.199999	1.666492	NA	NA	1.800003	1.800003	NA	1.666492	0.058822	0.9875	NA	1.800003	1.941178	0.333508	0.333508	0.333508	1.001265	0.199997	0.199997	0.199997	NA	0.333508	NA	1.666492	0.199997	0.99434	0.111109	0.367743	NA	0.333508	1.011838	0.988162	NA	1.66639	NA	NA	NA	0.360781	NA
comp66061_c0_seq1	325	comp66061_c0_seq1_325	2	3	9000355	0.980824	1.666492	1.005045	NA	NA	0.998137	NA	1.800003	1.666492	1.799967	0.33361	0.33509	NA	NA	0.111109	0.058822	1	NA	1.666492	0.199997	0.33361	1.01501	0.99065	NA	1.666492	0.340313	0.376421	0.999998	0.337743	1.888891	0.199999	0.997471	0.111108	1.012501	NA	NA	0.333508	0.340313	0.333508	NA	0.333508	0.340313	1.012495	0.333508	NA	1.012483	1.799999	1.662257	1.662257	NA	0.199997
comp66061_c0_seq1	772	comp66061_c0_seq1_772	3	1	9000802	0.973719	1.800003	0.199997	0.333508	0.33473	NA	0.058822	NA	0.199997	1.110083	0.199997	NA	0.333508	1.666492	0.333508	NA	0.333773	1.666492	1.666492	1.666492	0.199997	0.111109	1.632257	NA	NA	NA	NA	0.333508	1.66639	0.111109	NA	0.333508	NA	NA	NA	1	0.333508	1.800003	NA	0.199997	0.199997	NA	NA	0.33361	0.030302	1.800003	0.333508	NA	NA	0.997468	0.333508
comp66061_c0_seq1	799	comp66061_c0_seq1_799	2	0	9000829	0.999996	1.888891	0.199997	0.333508	0.33361	1	0.111109	NA	0.199997	0.367743	0.333508	0.33473	0.333553	1.666492	0.333508	NA	1.665967	1.666492	1.666112	1.666492	0.199997	0.111109	1.666492	1.666492	NA	0.360781	NA	0.333508	1.66639	0.111109	NA	0.199997	NA	NA	NA	0.99434	0.333508	1.665787	0.333508	0.199997	0.199997	NA	1.666492	0.33361	0.111109	1.799947	0.333508	1.623577	NA	0.199997	0.333508
comp66061_c0_seq1	909	comp66061_c0_seq1_909	0	1	9000939	0.094175	0.333508	0.980297	NA	1.666492	1.007276	0.998735	0.336838	0.998733	NA	NA	1.66639	NA	1	NA	1.66639	1.000001	0.333508	NA	0.333508	1.666492	0.33361	0.111109	1.66639	0.333508	1.66639	1.66639	1.001266	0.333508	0.99963	NA	1.666492	1.888891	1.666492	NA	1.66639	1.666492	0.333888	1.800001	NA	NA	NA	1.666492	NA	1.888891	0.367743	NA	0.333888	NA	1.800001	1.666492
comp66061_c0_seq1	994	comp66061_c0_seq1_994	3	2	9001024	0.999994	1.888891	0.999995	0.333508	0.333508	0.199997	0.199997	1.666492	0.360781	NA	0.337743	0.33361	NA	1	NA	NA	0.333508	1.888888	NA	1.666492	0.333773	1.000001	1.800003	1.666492	1.666492	NA	0.200024	1.666492	0.333508	1	0.333508	0.333508	0.199997	0.333508	NA	NA	0.199997	1.797161	0.334213	0.199997	0.340313	1.000164	1.662257	NA	0.111109	NA	NA	1.800003	1.66639	1.800003	0.33361
comp66061_c0_seq1	1087	comp66061_c0_seq1_1087	1	3	9001117	0.979672	1.800001	0.333508	0.333508	NA	NA	0.058822	0.340313	0.33509	NA	0.337743	0.33361	0.200006	0.33509	0.33361	0.199997	1.000201	1.662257	NA	1.800001	0.111109	0.340313	NA	0.976092	1.666492	NA	NA	0.333508	1.000011	0.333508	0.200001	NA	NA	1.800003	NA	NA	0.200006	1.662257	0.333553	NA	0.111109	0.058822	1.000294	NA	0.199997	1.001989	1.666492	0.333508	1.666492	0.999986	NA
comp66061_c0_seq1	1249	comp66061_c0_seq1_1249	3	2	9001279	0.999998	1.799999	0.33473	NA	0.20006	1.799999	NA	0.337743	0.895513	1.662257	0.200035	0.200001	0.030302	1.659687	NA	0.111109	0.991099	NA	1.080306	1.799967	0.337743	0.200006	1.799909	1.800003	1.888891	NA	0.058822	0.337743	1.941178	0.015384	0.199997	1.662257	0.199999	NA	0.33361	NA	NA	1.662257	0.111109	NA	0.33509	1.659687	0.376421	0.337743	0.200021	1.799994	1.662257	NA	NA	0.836177	0.111109
comp66061_c0_seq1	1405	comp66061_c0_seq1_1405	1	3	9001435	0.645729	1.969698	0.999979	0.199999	NA	0.333553	NA	0.998734	1.030746	1.666492	0.058822	0.333508	0.33361	NA	0.199999	0.111109	1.001592	1.666492	1.666492	0.334213	NA	NA	1.800003	1.799988	1.662257	NA	0.199999	1.657887	0.33509	1.001266	0.199999	1.666492	0.33509	1.662257	0.199999	1.800003	0.340313	0.333508	NA	0.333888	0.340313	1.66491	0.33509	1.639217	NA	0.387218	0.997471	NA	1.666492	1	0.111109
comp66061_c0_seq1	1414	comp66061_c0_seq1_1414	2	0	9001444	0.644484	1.941178	0.999979	0.199999	NA	0.333683	NA	0.998733	1.030746	1.666492	0.058822	0.333683	0.33361	0.340313	0.199999	0.111109	1.001265	1.666492	1.666317	0.335545	NA	NA	1.800003	1.799988	1.662257	NA	0.199999	1.799967	0.33509	1.196832	0.199999	1.799999	0.33509	1.662257	0.199999	1.66491	0.340313	0.333508	NA	0.333508	0.360781	1.66491	0.33509	1.623577	NA	NA	0.997471	NA	1.666112	0.998742	0.111109
comp66061_c0_seq1	1656	comp66061_c0_seq1_1656	3	1	9001686	0.999998	1.800003	1.639217	NA	0.058822	1.001265	0.111109	NA	NA	0.333508	NA	0.199997	0.007751	1.666492	0.333508	NA	0.199997	1.666492	1.666492	1.666447	0.333508	1.800003	0.910993	1	NA	0.333508	0.111109	0.333508	1	1.66639	0.333508	1.005045	NA	0.333508	0.199997	0.333508	0.333508	1.639217	NA	0.199997	0.333508	1.003181	1.666492	1.799981	NA	0.996992	1.799976	0.998743	NA	0.333508	0.367743
comp66061_c0_seq1	1670	comp66061_c0_seq1_1670	1	3	9001700	0.457675	0.199997	NA	NA	1.800003	0.111109	1.888891	NA	NA	NA	NA	1.800003	1.748929	0.333508	NA	NA	1.800003	0.333508	0.333508	0.333508	1.666492	0.199997	1.000001	1	NA	1.666492	1.888891	1.632257	1	0.333683	NA	0.994955	NA	1.666492	1.800003	NA	1.800003	0.333683	NA	1.799992	1.666447	0.98743	NA	0.199997	NA	0.33473	0.199997	0.333508	NA	1.639217	1.666492
comp66061_c0_seq1	2048	comp66061_c0_seq1_2048	2	1	9002078	0.999997	1.800003	0.200033	NA	0.333508	0.333508	0.360781	1.666492	0.333553	NA	0.333508	0.333508	0.199997	1	NA	0.111109	1	1.888891	1.799988	NA	0.199997	0.998735	NA	0.333508	1.800003	0.333508	0.333508	1	1.001264	NA	0.333508	1.800003	NA	1.666492	0.199999	1.666447	0.058822	0.333508	NA	NA	0.333508	1.001266	NA	1.666492	0.111109	NA	1.015681	1.666227	1.799853	0.333508	NA
comp66061_c0_seq1	2119	comp66061_c0_seq1_2119	3	1	9002149	0.999996	1.800003	1.666492	0.333508	NA	1	0.199997	0.333508	1	1.666492	0.333508	0.058822	0.200012	0.199997	NA	0.199997	1.666492	1.800003	1.632257	1.000957	0.336118	1	NA	0.33509	1.888891	0.199997	0.333508	0.333508	0.199997	0.333553	0.199997	1.800003	NA	NA	0.111109	NA	0.333508	NA	1.663882	NA	0.333508	1.002529	NA	1.666492	0.199997	NA	0.333508	1.104489	1.799994	1.665272	NA
comp66061_c0_seq1	2177	comp66061_c0_seq1_2177	3	1	9002207	0.97529	NA	0.999938	0.333508	0.367743	1.888891	0.199997	0.333508	0.998735	1.666447	0.333508	0.199997	0.333508	0.199997	0.33361	0.333508	1.666492	1.800003	1.000164	1.000002	0.333508	0.33473	1	1.888891	1.941178	0.333508	NA	1.649242	0.199997	0.199997	0.111109	1	NA	NA	0.333508	0.333773	0.333508	NA	NA	0.199997	0.030302	1.800001	1.649242	1	0.333508	1.66491	NA	0.889915	1.666492	1.666447	NA
comp66061_c0_seq1	2179	comp66061_c0_seq1_2179	3	1	9002209	0.948463	NA	1	0.333508	0.367743	1.888891	0.199997	0.333508	0.996826	1.665272	0.333508	0.199997	0.333508	0.199997	0.33509	0.333508	1.666492	1.800003	1	0.999922	0.333508	0.333553	0.20001	1.888891	1.941178	0.333508	NA	1.665787	0.199997	0.199997	0.111109	1	NA	NA	0.333888	0.336838	0.333508	NA	NA	0.199997	0.030302	1.800003	1.632257	1	0.333508	1.66491	1.655632	0.99963	1.666492	1.663162	NA
comp66061_c0_seq1	2200	comp66061_c0_seq1_2200	1	3	9002230	0.115421	0.360781	0.999985	1.666492	1.66639	0.998735	0.333508	1.666492	1.800003	0.333508	1.666227	1.666492	1.666492	1.666492	NA	1.666492	0.360781	0.199997	1	0.999997	1.800003	0.199997	1.00126	0.111109	0.111109	1.666492	1.639217	0.333508	0.333508	1.001265	1.941178	1.001265	1.666492	NA	NA	1.665272	1.666492	0.333683	NA	1.941178	1.969698	0.333508	0.994502	1	1.666492	0.333508	0.334213	0.910993	0.336838	NA	NA
comp66061_c0_seq1	2244	comp66061_c0_seq1_2244	2	0	9002274	0.999996	1.800003	1	NA	0.199999	0.999998	0.333508	1.666227	0.200004	0.334213	0.334213	0.199997	0.333508	1.666227	NA	0.333508	1.666492	1.888891	1.0125	1	0.199997	0.199997	0.998735	1.941178	1.888891	NA	0.199999	1.888891	NA	1	0.111109	0.998735	0.333508	1.666492	0.199997	0.333508	0.199997	1.666492	NA	0.111109	0.199997	1.666492	0.962985	1.004373	0.058822	NA	1.666492	NA	1.666227	NA	NA
comp66061_c0_seq1	2353	comp66061_c0_seq1_2353	2	0	9002383	0.999994	1.666492	0.333508	NA	NA	0.994955	0.333553	1.001264	NA	NA	0.111109	0.200012	0.333508	1	NA	0.199997	1.666492	NA	1.001265	0.333508	0.111109	NA	1.001266	1.800003	1.969698	0.199997	0.199997	1.969698	NA	0.111109	0.199997	1.001265	0.333508	1.800003	0.111109	1.666492	NA	NA	0.333773	NA	0.33473	NA	NA	1.666227	0.199997	1.000002	0.199999	1.663882	1.799279	0.360781	0.333508
comp66061_c0_seq1	2450	comp66061_c0_seq1_2450	0	1	9002480	0.999997	1.888891	1.666492	NA	NA	0.199997	0.333683	0.981398	NA	NA	NA	NA	0.111109	1.000133	NA	0.199997	1	NA	1.0125	1.665787	0.333773	1.000957	1	1.888891	1.888891	NA	0.333508	1.800003	NA	0.333508	0.334213	0.333508	NA	1.66639	0.199997	1.800003	0.111109	0.333553	0.199997	NA	0.199997	1.799988	1.666492	1.66639	0.111109	1.001263	0.333508	1.001997	1.665787	0.200015	0.199997
comp66061_c0_seq1	2538	comp66061_c0_seq1_2538	3	1	9002568	0.974525	1.888891	0.199997	0.333508	NA	1.00317	0.199997	0.333508	0.333508	NA	0.333508	0.199997	0.199997	1.000002	0.333508	NA	0.333508	1.800003	NA	1.666492	0.33361	0.333508	1.001883	1	1.800003	NA	0.333508	0.333508	0.333508	NA	0.333508	0.333508	NA	1.666492	0.333508	0.998633	0.111109	1.666492	NA	0.199997	0.058822	1.800003	NA	0.333508	0.333508	NA	0.336118	NA	1.666492	NA	0.333553
comp66061_c0_seq1	2554	comp66061_c0_seq1_2554	3	2	9002584	0.975317	1.800003	0.333508	0.333508	NA	1.000004	0.199997	0.333508	0.333508	NA	0.333888	0.199997	0.333888	1	0.333508	NA	0.333508	1.800003	NA	1.666492	0.333508	0.333508	1.00037	0.333553	1.800003	NA	0.33361	0.333508	0.333508	NA	0.333508	0.333508	0.333508	1.666492	0.333508	1.001264	0.199997	1.666492	NA	0.199997	0.058822	1.666492	NA	0.333553	0.333508	NA	NA	NA	1.666492	NA	0.334213
comp66061_c0_seq1	2808	comp66061_c0_seq1_2808	0	2	9002838	0.971628	1.800003	0.998735	0.333508	0.333888	0.111109	NA	0.996122	0.99963	1	0.333508	0.333508	NA	1	0.333773	NA	0.333508	NA	0.334213	0.360781	NA	NA	NA	1.666227	NA	0.333508	0.199997	0.199997	NA	1.663162	0.333508	1.001262	0.111109	1	0.333508	NA	0.200006	NA	0.199997	0.333508	NA	1.800003	1	NA	0.333508	1.001266	1.666447	NA	NA	0.199997	NA
comp66061_c0_seq1	3121	comp66061_c0_seq1_3121	2	0	9003151	0.251599	0.340313	1.639217	1.659687	1.659687	0.340313	1.666492	NA	1.001237	0.999836	1.66491	1.800003	NA	0.976462	NA	1.659687	0.999194	NA	0.998001	NA	1.632257	1.009954	1.666492	0.200026	0.333508	1.799988	1.88889	NA	0.200364	1.666492	1.888891	NA	1.88889	NA	1.800003	0.337743	1.666492	0.33361	NA	1.659687	1.66491	NA	0.111108	0.199997	1.88889	1.799999	0.997022	1.666492	0.333508	1.047763	1.941178
comp66061_c0_seq1	3415	comp66061_c0_seq1_3415	0	2	9003445	0.555842	1.666492	1	NA	0.333553	0.340313	1.000014	NA	1.666447	0.333683	0.199999	0.200001	0.111109	1.66491	0.333773	0.111109	1.001265	1.799855	NA	0.998742	0.199997	1.665787	1.002532	1.800003	1.799999	NA	NA	1.659687	1.800003	0.333888	NA	0.333508	NA	NA	0.333508	0.200145	0.340313	0.33509	0.333683	0.058822	NA	1.799886	1.023908	1.00529	0.199997	1.800003	0.340313	0.333508	1.666492	0.199997	0.030302
comp66061_c0_seq1	3424	comp66061_c0_seq1_3424	2	3	9003454	0.952448	1.800003	0.981028	0.33473	0.333508	NA	0.111109	1.800003	1.799969	0.333683	0.199997	0.058822	0.111109	0.941459	0.334213	0.199999	0.999997	1.659687	NA	0.999836	0.111109	0.333553	1.000629	1.015681	1.800003	NA	NA	0.199997	1	0.367743	NA	0.333553	0.333508	NA	0.199997	0.340313	NA	0.998384	0.333553	0.058822	NA	1.799981	1.666492	1.00529	0.200001	1.800003	NA	0.33361	1.800003	0.199997	0.030302
comp66061_c0_seq1	3457	comp66061_c0_seq1_3457	0	2	9003487	0.964669	1.800003	1	0.333508	0.33473	NA	0.333508	1.941178	1.800003	0.360781	0.111109	0.030302	0.030302	0.333508	0.336838	0.199997	0.999984	NA	0.333508	1.001256	0.111109	0.333508	1.666492	0.765709	1.800003	NA	NA	0.111109	1.007465	0.111109	0.333508	0.111109	0.333508	NA	0.333508	NA	NA	0.999859	0.333553	0.199997	NA	1.799864	1.666492	1.800003	0.199997	1.800003	NA	0.333508	1.800003	0.889915	0.030302
comp66061_c0_seq1	3653	comp66061_c0_seq1_3653	1	3	9003683	0.417288	0.058822	1.000001	1.666492	1.888891	1.001367	0.999999	1	0.333508	NA	1.941178	1.666492	1.800003	1.666492	NA	1.992249	1.001215	0.199997	NA	0.111109	1.800001	0.333508	0.995999	1.000002	0.333888	NA	1.800003	1.000006	0.199997	1.000005	1.665272	1.800003	1.888891	0.998735	1.799985	1.666447	NA	NA	NA	1.666492	1.666492	NA	NA	NA	1.666492	1.001592	1.800003	1	0.200003	0.999371	1.941178
comp66061_c0_seq1	3732	comp66061_c0_seq1_3732	1	2	9003762	0.341619	0.058822	1.666492	1.800003	1.666492	0.333508	1.800003	0.111109	NA	1	1.888891	1.888891	1.800003	NA	1.66639	1.984616	0.333508	0.111109	NA	0.333508	1.888891	0.333508	0.199997	0.999999	NA	NA	1.888891	1.800003	1.799994	1.000003	1.941178	1.800003	NA	0.111109	NA	0.333508	NA	1.666492	1.666492	1.800003	1.800003	NA	0.199997	1.666492	NA	1.005045	0.387218	0.999045	0.199997	0.333508	1.984616
comp66061_c0_seq1	3744	comp66061_c0_seq1_3744	1	3	9003774	0.968585	1.969698	0.333508	0.336838	0.333553	1.666492	0.33361	1.800003	0.33509	0.99963	0.199997	0.111109	0.199997	NA	0.333553	0.058822	1.003992	1.888891	NA	1.666492	0.058822	1.666492	1.800003	1	NA	NA	0.111109	0.199997	0.199997	1	0.058822	0.998736	0.333508	1.666492	NA	1.666227	NA	0.333508	0.333508	0.111109	0.199997	NA	1.800003	0.333508	0.111109	0.111109	1.663162	0.998798	1.888891	NA	0.030302
comp66061_c0_seq1	3809	comp66061_c0_seq1_3809	0	2	9003839	0.901404	1.888891	0.333508	0.199997	NA	1.888891	0.199997	1.001265	0.33509	1.799974	0.459454	0.111109	0.199997	1.666227	NA	0.199997	1.00016	1.800003	NA	1.666492	0.111109	1.001265	NA	0.999997	1.800003	0.199997	0.333888	0.999997	1.007276	0.998734	0.111109	0.199997	0.333553	1.002529	NA	1	NA	NA	0.333773	0.111109	0.199997	1	1.666492	0.333508	0.111109	0.333508	1.001367	NA	1.800003	0.333508	0.030302
comp66061_c0_seq1	3834	comp66061_c0_seq1_3834	3	1	9003864	0.999994	1.969698	0.9875	NA	NA	1.888891	0.111109	1.002004	1.005662	1.666492	0.058822	0.199997	0.199997	0.99963	0.333508	0.058822	1.000002	1.800003	NA	1.666492	0.111109	1.00037	NA	0.999997	1.888891	0.199997	NA	0.999997	1.639217	1	0.058822	0.994983	0.333508	1.001265	0.333508	1	NA	1.665557	0.20001	0.199997	0.333508	0.998734	1.66491	0.333508	0.111109	1.666492	1.002529	NA	1.888891	0.199997	0.015384
comp66061_c0_seq1	3869	comp66061_c0_seq1_3869	3	1	9003899	2e-06	0.030302	1.163841	NA	1.800003	0.200012	1.888891	1	0.910368	0.199997	1.800003	1.66639	1.666447	1.110083	1.888891	1.888891	0.999997	0.111109	1.666492	0.200015	1.888891	0.333508	NA	0.999999	0.058822	1.888891	NA	1.000007	0.030302	1.000001	1.800003	1.001266	NA	0.997471	1.666492	1.00037	NA	0.333508	1.666492	1.666492	1.666492	1.000002	0.333508	NA	1.800003	1.001263	0.998735	1.001266	0.111109	1.001248	1.888891
comp66061_c0_seq1	3873	comp66061_c0_seq1_3873	0	1	9003903	0.999999	1.941178	1	NA	0.199999	1.799988	0.199997	1	1.666317	1.001264	0.199997	0.333508	0.333508	0.981028	0.111109	0.111109	1	1.941178	0.333508	1.666492	0.199997	1.666492	NA	1.000003	1.941178	0.111109	NA	0.997471	1.000003	0.999996	0.199997	0.998734	NA	1.002529	0.333508	1.000164	NA	1.666112	0.333508	0.333508	0.333508	1.001261	1.666492	NA	0.199997	0.998744	1.001265	0.998734	1.888891	1.000629	0.111109
comp66061_c0_seq1	4068	comp66061_c0_seq1_4068	0	2	9004098	0.971052	1.666492	0.199997	NA	0.058822	0.33473	0.333508	0.333508	1.665967	0.333508	0.058822	0.199997	NA	0.199997	0.199997	1	0.199997	0.199997	0.111109	0.111109	0.333773	NA	NA	1.015725	1.800003	0.111109	0.199997	0.333508	1.941178	0.199997	0.111109	NA	NA	0.33473	NA	NA	NA	NA	0.200015	0.333508	0.111109	0.333508	0.333508	NA	0.199997	0.33361	0.111109	1.002532	0.333508	0.111109	0.111109
comp66061_c0_seq1	4128	comp66061_c0_seq1_4128	2	0	9004158	0.984396	1.666492	0.333508	0.333508	0.058822	1.666447	NA	0.199997	0.998406	1.800003	0.199997	0.199997	NA	1.000001	0.111109	0.111109	1.888891	1.800003	0.199997	1.666492	0.333683	0.333508	NA	0.999975	1.800003	0.333683	0.111108	0.333508	1	0.333508	0.111109	NA	NA	1.666492	0.333553	NA	NA	NA	0.111109	0.333508	0.111109	1.001265	NA	NA	0.199997	0.111109	NA	1.666492	1.799997	0.999983	0.030302
comp66061_c0_seq1	4764	comp66061_c0_seq1_4764	0	2	9004794	0.972711	1.888891	NA	NA	NA	1.666112	0.333508	0.997471	0.333888	1.666447	0.333508	0.199997	0.058822	1.001265	0.111109	0.333508	1	NA	NA	1.800003	0.334213	1.800003	0.334213	0.994982	NA	NA	0.333508	0.862974	1.009958	1	0.111109	1.888891	0.333508	NA	0.33509	NA	0.333508	1.666492	0.203349	0.200015	0.333508	1.800003	0.333553	1.666492	0.111109	1.666492	1.666492	0.333508	NA	1	0.015384
comp66061_c0_seq1	4797	comp66061_c0_seq1_4797	1	3	9004827	0.959518	1.888891	1	NA	NA	1.666492	0.333508	0.111109	0.333683	1.639217	0.333508	0.199997	0.111109	1.002529	0.199999	NA	1.002529	1.66491	NA	1.800003	0.333508	1.888891	NA	1.66639	NA	NA	0.367743	0.994955	1.800003	0.99963	0.111109	1.666492	0.333508	NA	0.333508	NA	0.333553	1.666492	0.333553	0.199997	0.333508	1.888891	0.333508	1.666492	0.199997	NA	1.00126	0.333508	NA	0.333553	0.015384
